x(um),y(um),Vx(mm/s),Vy(mm/s),Circular variance,particle numbers
242.9975,-190.4575,0,0,0,0
242.9975,-203.5925,0,0,0,0
242.9975,-216.7275,0,0,0,0
242.9975,-229.8625,0,0,0,0
242.9975,-242.9975,0,0,0,0
256.1325,19.7025,0,0,0,0
256.1325,6.5675,0,0,0,0
256.1325,-6.5675,0,0,0,0
256.1325,-19.7025,0,0,0,0
256.1325,-32.8375,0,0,0,0
256.1325,-45.9725,48.8109735,-13.135,0.736038419441133,6
256.1325,-59.1075,0,0,0,0
256.1325,-72.2425,0,0,0,0
256.1325,-85.3775,0,0,0,0
256.1325,-98.5125,0,0,0,0
256.1325,-111.6475,0,0,0,0
256.1325,-124.7825,0,0,0,0
256.1325,-137.9175,0,0,0,0
256.1325,-151.0525,0,0,0,0
256.1325,-164.1875,0,0,0,0
256.1325,-177.3225,0,0,0,0
256.1325,-190.4575,0,0,0,0
256.1325,-203.5925,0,0,0,0
256.1325,-216.7275,0,0,0,0
256.1325,-229.8625,0,0,0,0
256.1325,-242.9975,0,0,0,0
269.2675,19.7025,0,0,0,0
269.2675,6.5675,0,0,0,0
269.2675,-6.5675,0,0,0,0
269.2675,-19.7025,0,0,0,0
269.2675,-32.8375,0,0,0,0
269.2675,-45.9725,0,0,0,0
269.2675,-59.1075,0,0,0,0
269.2675,-72.2425,0,0,0,0
269.2675,-85.3775,0,0,0,0
269.2675,-98.5125,0,0,0,0
269.2675,-111.6475,0,0,0,0
269.2675,-124.7825,0,0,0,0
269.2675,-137.9175,0,0,0,0
269.2675,-151.0525,0,0,0,0
269.2675,-164.1875,0,0,0,0
269.2675,-177.3225,0,0,0,0
269.2675,-190.4575,0,0,0,0
269.2675,-203.5925,0,0,0,0
269.2675,-216.7275,0,0,0,0
269.2675,-229.8625,0,0,0,0
269.2675,-242.9975,0,0,0,0
282.4025,19.7025,0,0,0,0
282.4025,6.5675,0,0,0,0
282.4025,-6.5675,0,0,0,0
282.4025,-19.7025,0,0,0,0
282.4025,-32.8375,0,0,0,0
282.4025,-45.9725,0,0,0,0
282.4025,-59.1075,0,0,0,0
282.4025,-72.2425,0,0,0,0
282.4025,-85.3775,0,0,0,0
282.4025,-98.5125,0,0,0,0
282.4025,-111.6475,0,0,0,0
282.4025,-124.7825,0,0,0,0
282.4025,-137.9175,0,0,0,0
282.4025,-151.0525,0,0,0,0
282.4025,-164.1875,0,0,0,0
282.4025,-177.3225,0,0,0,0
282.4025,-190.4575,0,0,0,0
282.4025,-203.5925,0,0,0,0
282.4025,-216.7275,0,0,0,0
282.4025,-229.8625,0,0,0,0
282.4025,-242.9975,0,0,0,0
295.5375,19.7025,0,0,0,0
295.5375,6.5675,0,0,0,0
295.5375,-6.5675,0,0,0,0
295.5375,-19.7025,0,0,0,0
295.5375,-32.8375,0,0,0,0
295.5375,-45.9725,0,0,0,0
295.5375,-59.1075,0,0,0,0
295.5375,-72.2425,0,0,0,0
295.5375,-85.3775,0,0,0,0
295.5375,-98.5125,0,0,0,0
295.5375,-111.6475,0,0,0,0
295.5375,-124.7825,0,0,0,0
295.5375,-137.9175,0,0,0,0
295.5375,-151.0525,0,0,0,0
295.5375,-164.1875,0,0,0,0
295.5375,-177.3225,0,0,0,0
295.5375,-190.4575,0,0,0,0
295.5375,-203.5925,0,0,0,0
295.5375,-216.7275,0,0,0,0
295.5375,-229.8625,0,0,0,0
295.5375,-242.9975,0,0,0,0
