x(um),y(um),Vx(mm/s),Vy(mm/s),Circular variance,particle numbers
72.2425,-32.8375,-181.094872,124.7825,0.370870641647345,12
72.2425,-45.9725,-101.687826545455,100.303636363636,0.220472260166744,11
72.2425,-59.1075,-52.5595148571429,123.844285714286,0.285048119337844,7
72.2425,-72.2425,-35.6716577142857,106.956428571429,0.250859154767925,14
72.2425,-85.3775,-6.399372,118.215,0.302041762136195,10
72.2425,-98.5125,88.172628,183.89,0.587564625126006,6
72.2425,-111.6475,166.982628,98.5125,0.500840172426166,8
72.2425,-124.7825,151.220628,102.453,0.608811239466812,10
72.2425,-137.9175,215.144294666667,52.54,0.36023887503774,9
72.2425,-151.0525,183.870485142857,90.0685714285714,0.0866086184455067,7
72.2425,-164.1875,0,0,0,0
72.2425,-177.3225,0,0,0,0
72.2425,-190.4575,0,0,0,0
72.2425,-203.5925,0,0,0,0
85.3775,19.7025,0,0,0,0
85.3775,6.5675,0,0,0,0
85.3775,-6.5675,0,0,0,0
85.3775,-19.7025,0,0,0,0
85.3775,-32.8375,-195.543372,86.691,0.423995632987801,10
85.3775,-45.9725,-103.223086285714,56.2928571428571,0.140520166174065,14
85.3775,-59.1075,-135.122372,170.755,0.42275784888209,6
85.3775,-72.2425,-14.280372,149.739,0.441002287495913,10
85.3775,-85.3775,35.632628,105.08,0.331716690438935,6
85.3775,-98.5125,101.307628,175.133333333333,0.692266533147705,9
85.3775,-111.6475,107.875128,177.3225,0.288457804250637,8
85.3775,-124.7825,0,0,0,0
85.3775,-137.9175,193.252628,105.08,0.0612877560507179,12
85.3775,-151.0525,0,0,0,0
85.3775,-164.1875,0,0,0,0
85.3775,-177.3225,0,0,0,0
85.3775,-190.4575,0,0,0,0
85.3775,-203.5925,0,0,0,0
98.5125,19.7025,0,0,0,0
98.5125,6.5675,0,0,0,0
98.5125,-6.5675,-95.717372,78.81,0.24740034061875,6
98.5125,-19.7025,-197.513622,59.1075,0.148383560931029,8
98.5125,-32.8375,-203.424372,15.762,0.389232502260141,5
98.5125,-45.9725,-167.959872,118.215,0.222120919054392,8
98.5125,-59.1075,-118.124136705882,125.168823529412,0.411178773938784,17
98.5125,-72.2425,48.767628,216.7275,0.265996140758833,4
98.5125,-85.3775,3.73334228571428,168.878571428571,0.101359247672109,7
98.5125,-98.5125,33.005628,157.62,0.221586867654939,5
98.5125,-111.6475,147.280128,157.62,0.666973764888049,4
98.5125,-124.7825,166.982628,131.35,0.258870987496772,6
98.5125,-137.9175,184.893991636364,100.303636363636,0.166737416419175,11
98.5125,-151.0525,0,0,0,0
98.5125,-164.1875,0,0,0,0
98.5125,-177.3225,0,0,0,0
98.5125,-190.4575,0,0,0,0
98.5125,-203.5925,0,0,0,0
111.6475,19.7025,0,0,0,0
111.6475,6.5675,0,0,0,0
111.6475,-6.5675,0,0,0,0
111.6475,-19.7025,-156.138372,102.453,0.147292733062282,10
111.6475,-32.8375,-210.179514857143,45.0342857142857,0.349877090637838,7
111.6475,-45.9725,-135.122372,70.0533333333333,0.129505101876804,9
111.6475,-59.1075,-135.122372,131.35,0.449234854981606,12
111.6475,-72.2425,-62.879872,137.9175,0.34343288231484,12
111.6475,-85.3775,0,0,0,0
111.6475,-98.5125,61.902628,223.295,0.420869427256074,6
111.6475,-111.6475,166.982628,131.35,0.066096847771258,6
111.6475,-124.7825,141.906718909091,164.784545454545,0.141274727302789,11
111.6475,-137.9175,140.712628,52.54,0.388697568721221,6
111.6475,-151.0525,0,0,0,0
111.6475,-164.1875,0,0,0,0
111.6475,-177.3225,0,0,0,0
111.6475,-190.4575,0,0,0,0
111.6475,-203.5925,0,0,0,0
124.7825,19.7025,0,0,0,0
124.7825,6.5675,0,0,0,0
124.7825,-6.5675,-99.001122,88.66125,0.146788830830882,8
124.7825,-19.7025,-195.543372,55.167,0.0661145657160167,10
124.7825,-32.8375,-198.920943428571,56.2928571428571,0.227802329132019,14
124.7825,-45.9725,-156.138372,31.524,0.285085186651189,5
124.7825,-59.1075,-82.582372,105.08,0.691082023680626,6
124.7825,-72.2425,-124.614372,110.334,0.261135573250219,5
124.7825,-85.3775,13.7409613333333,157.62,0.653718229842923,9
124.7825,-98.5125,48.767628,179.113636363636,0.156516937638543,11
124.7825,-111.6475,103.328397230769,103.059230769231,0.144615672786271,13
124.7825,-124.7825,0,0,0,0
124.7825,-137.9175,206.387628,105.08,0.0367252902545691,6
124.7825,-151.0525,253.673628,204.906,0.0132799728378589,5
124.7825,-164.1875,0,0,0,0
124.7825,-177.3225,0,0,0,0
124.7825,-190.4575,0,0,0,0
124.7825,-203.5925,0,0,0,0
137.9175,19.7025,0,0,0,0
137.9175,6.5675,0,0,0,0
137.9175,-6.5675,-121.987372,0,0.370753522194646,6
137.9175,-19.7025,-115.419872,6.5675,0.291178110998838,12
137.9175,-32.8375,-104.474038666667,83.1883333333333,0.233793515942467,18
137.9175,-45.9725,-114.914679692308,115.183846153846,0.217620484235289,13
137.9175,-59.1075,-65.8650992727273,157.62,0.20561346906288,11
137.9175,-72.2425,-8.54873563636364,136.126363636364,0.175179793424602,11
137.9175,-85.3775,66.2809613333333,122.593333333333,0.13687279898806,9
137.9175,-98.5125,48.767628,118.215,0.0691271877076016,14
137.9175,-111.6475,57.5242946666667,96.3233333333333,0.0603071150056277,9
137.9175,-124.7825,107.875128,216.7275,0.146648574297345,4
137.9175,-137.9175,114.442628,78.81,0.263432833305238,6
137.9175,-151.0525,0,0,0,0
137.9175,-164.1875,0,0,0,0
137.9175,-177.3225,0,0,0,0
137.9175,-190.4575,0,0,0,0
137.9175,-203.5925,0,0,0,0
151.0525,19.7025,0,0,0,0
151.0525,6.5675,0,0,0,0
151.0525,-6.5675,-95.717372,39.405,0.174509468295213,6
151.0525,-19.7025,-129.868372,36.778,0.586155801259715,15
151.0525,-32.8375,-124.614372,63.048,0.478702717666628,10
151.0525,-45.9725,-30.042372,99.826,0.272516872585983,15
151.0525,-59.1075,-18.7838005714286,135.102857142857,0.249504810990554,14
151.0525,-72.2425,0.605961333333335,131.35,0.11671524369678,18
151.0525,-85.3775,22.497628,111.6475,0.126587689156019,12
151.0525,-98.5125,82.5433422857143,123.844285714286,0.0988015337977706,7
151.0525,-111.6475,91.7549007272727,150.455454545455,0.250630335308917,11
151.0525,-124.7825,145.090961333333,157.62,0.164955172506386,9
151.0525,-137.9175,0,0,0,0
151.0525,-151.0525,0,0,0,0
151.0525,-164.1875,0,0,0,0
151.0525,-177.3225,0,0,0,0
