x(um),y(um),Vx(mm/s),Vy(mm/s),Circular variance,particle numbers
32.8375,-85.3775,68.5607595,59.1075,0.454887598391361,4
32.8375,-98.5125,259.0182595,-420.32,0.742497835724494,3
32.8375,-111.6475,0,0,0,0
32.8375,-124.7825,0,0,0,0
32.8375,-137.9175,0,0,0,0
32.8375,-151.0525,0,0,0,0
32.8375,-164.1875,0,0,0,0
45.9725,6.5675,0,0,0,0
45.9725,-6.5675,0,0,0,0
45.9725,-19.7025,0,0,0,0
45.9725,-32.8375,88.2632595,157.62,0.811680710210933,4
45.9725,-45.9725,88.2632595,236.43,0.341831234872314,2
45.9725,-59.1075,-171.8097405,-110.334,0.883455755058759,5
45.9725,-72.2425,17.3342595,110.334,0.717729430044602,5
45.9725,-85.3775,245.8832595,0,0.073260762651944,2
45.9725,-98.5125,-187.5717405,-78.81,0.472642453703217,1
45.9725,-111.6475,-305.7867405,275.835,0.392728103600529,2
45.9725,-124.7825,48.8582595,-26.27,0.469053005796329,3
45.9725,-137.9175,0,0,0,0
45.9725,-151.0525,0,0,0,0
45.9725,-164.1875,0,0,0,0
59.1075,6.5675,0,0,0,0
59.1075,-6.5675,0,0,0,0
59.1075,-19.7025,0,0,0,0
59.1075,-32.8375,-345.1917405,59.1075,0.171163079085241,4
59.1075,-45.9725,-176.313169071429,-123.844285714286,0.84730989430151,7
59.1075,-59.1075,127.6682595,236.43,0.793056038627123,2
59.1075,-72.2425,-29.9517405,275.835,0.776034182997179,4
59.1075,-85.3775,88.2632595,78.81,0.390716147354281,4
59.1075,-98.5125,88.2632595,98.5125,0.677287244264463,4
59.1075,-111.6475,127.6682595,-39.405,0.332466755061921,2
59.1075,-124.7825,48.8582595,52.54,0.0256106613906113,3
59.1075,-137.9175,0,0,0,0
59.1075,-151.0525,0,0,0,0
59.1075,-164.1875,0,0,0,0
72.2425,6.5675,0,0,0,0
72.2425,-6.5675,0,0,0,0
72.2425,-19.7025,-187.5717405,-26.27,0.264828122624372,3
72.2425,-32.8375,-131.278883357143,78.81,0.368534121054601,7
72.2425,-45.9725,-161.3017405,131.35,0.368114888043367,3
72.2425,-59.1075,-240.1117405,-183.89,0.906017620566926,3
72.2425,-72.2425,48.8582595,78.81,0.387782453769668,4
72.2425,-85.3775,29.1557595,137.9175,0.231132841894389,4
72.2425,-98.5125,48.8582595,78.81,0.65682757770166,7
72.2425,-111.6475,324.6932595,-157.62,0.601653744143871,2
72.2425,-124.7825,9.4532595,-39.405,0.333746997150018,2
72.2425,-137.9175,0,0,0,0
72.2425,-151.0525,0,0,0,0
72.2425,-164.1875,0,0,0,0
85.3775,6.5675,0,0,0,0
85.3775,-6.5675,0,0,0,0
85.3775,-19.7025,-221.347454785714,-33.7757142857143,0.68405550996617,7
85.3775,-32.8375,-266.3817405,-105.08,0.23169411114581,6
85.3775,-45.9725,-203.3337405,0,0.367935908750357,5
85.3775,-59.1075,-74.9860262142857,168.878571428571,0.492006139140822,7
85.3775,-72.2425,9.4532595,137.9175,0.316805842189216,8
85.3775,-85.3775,48.8582595,189.144,0.153114674652389,5
85.3775,-98.5125,206.4782595,126.096,0.416848732978437,5
85.3775,-111.6475,0,0,0,0
85.3775,-124.7825,0,0,0,0
85.3775,-137.9175,0,0,0,0
85.3775,-151.0525,0,0,0,0
85.3775,-164.1875,0,0,0,0
98.5125,6.5675,0,0,0,0
98.5125,-6.5675,-124.5237405,-0,0,5
98.5125,-19.7025,-97.5031690714285,56.2928571428571,0.239396445718215,7
98.5125,-32.8375,-203.3337405,-23.643,0.864114556849714,10
98.5125,-45.9725,-187.5717405,19.7025,0.352128542097765,4
98.5125,-59.1075,-187.5717405,0,0.420532197231117,2
98.5125,-72.2425,88.2632595,39.405,0.129912598512366,2
98.5125,-85.3775,61.9932595,118.215,0.49387832789354,6
98.5125,-98.5125,159.1922595,94.572,0.439793684262108,5
98.5125,-111.6475,337.8282595,157.62,0.0178572248982444,3
98.5125,-124.7825,0,0,0,0
98.5125,-137.9175,0,0,0,0
98.5125,-151.0525,0,0,0,0
98.5125,-164.1875,0,0,0,0
111.6475,6.5675,0,0,0,0
111.6475,-6.5675,-108.7617405,-0,0.4,4
111.6475,-19.7025,-41.2103119285714,146.361428571429,0.256466692003074,7
111.6475,-32.8375,-108.7617405,98.5125,0.329962261209374,8
111.6475,-45.9725,-124.5237405,126.096,0.24964831850137,5
111.6475,-59.1075,-29.9517405,126.096,0.671068970591555,5
111.6475,-72.2425,39.0070095,197.025,0.24664973725481,8
111.6475,-85.3775,48.8582595,122.593333333333,0.553306683333226,9
111.6475,-98.5125,29.1557595,98.5125,0.0653183923897027,4
111.6475,-111.6475,0,0,0,0
111.6475,-124.7825,0,0,0,0
111.6475,-137.9175,0,0,0,0
111.6475,-151.0525,0,0,0,0
111.6475,-164.1875,0,0,0,0
124.7825,6.5675,0,0,0,0
124.7825,-6.5675,0,0,0,0
124.7825,-19.7025,-187.5717405,39.405,0.0515381298028884,2
124.7825,-32.8375,-61.4757405,126.096,0.204896904957659,5
124.7825,-45.9725,29.1557595,98.5125,0.146562848513783,4
124.7825,-59.1075,13.8315928333333,201.403333333333,0.421877162742912,9
124.7825,-72.2425,96.1442595,94.572,0.327061071066613,5
124.7825,-85.3775,206.4782595,262.7,0.66299462278747,3
124.7825,-98.5125,127.6682595,157.62,0.595371784915273,2
124.7825,-111.6475,0,0,0,0
124.7825,-124.7825,0,0,0,0
124.7825,-137.9175,0,0,0,0
124.7825,-151.0525,0,0,0,0
124.7825,-164.1875,0,0,0,0
137.9175,6.5675,0,0,0,0
137.9175,-6.5675,0,0,0,0
137.9175,-19.7025,-108.7617405,118.215,0.620388562714603,2
137.9175,-32.8375,-69.3567405,118.215,0.861928812542302,2
137.9175,-45.9725,-29.9517405,131.35,0.3592841019244,3
137.9175,-59.1075,-49.6542405,118.215,0.31222595516911,4
137.9175,-72.2425,75.1282595,131.35,0.0708129427693092,3
137.9175,-85.3775,88.2632595,118.215,0.0226572701964425,2
137.9175,-98.5125,0,0,0,0
137.9175,-111.6475,0,0,0,0
137.9175,-124.7825,0,0,0,0
137.9175,-137.9175,0,0,0,0
